msgTime,roundNum,role,clkTime,outcome,numOutcome,source,workerid_uniq,gameid,contents,numCleanChars,numRawChars,numCleanWords,numRawWords,condition,clickStatus,clickColH,clickColL,clickColS,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColL,alt1ColS,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColL,alt2ColS,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff
,1,speaker,,true,1,1,20014,10137,Brown,5,5,1,1,split,target,20,50,45,1,1,distr1,347,50,28,2,3,distr2,85,50,64,3,2,17.810292488084997,25.931784779352842,37.33970000314847
,1,speaker,,true,1,1,20014,10138,Grey,4,4,1,1,close,target,33,50,6,1,3,distr1,2,50,23,2,1,distr2,325,50,8,3,2,10.00391307495148,5.300957312159404,9.534476446924916
,1,speaker,,true,1,1,20014,10139,Dark Grey,9,9,2,2,split,target,48,50,5,1,2,distr1,205,50,11,2,3,distr2,40,50,40,3,1,11.1737165432651,22.928897185092076,33.76268896757015
,1,speaker,,true,1,1,20014,10140,Clear Brown,11,11,2,2,close,target,47,50,28,1,3,distr1,4,50,28,2,1,distr2,21,50,42,3,2,12.671201350882013,8.256075585601929,11.403569871978767
,1,speaker,,true,1,1,20014,10141,Cyan,4,4,1,1,far,target,183,50,77,1,2,distr1,121,50,55,2,1,distr2,43,50,82,3,3,41.79540659567874,99.93303565848412,72.66145882261236
,1,speaker,,true,1,1,20014,10142,Grey,4,4,1,1,close,target,76,50,5,1,2,distr1,317,50,6,2,1,distr2,55,50,12,3,3,6.302609178458217,6.547608244533068,10.216510699436693
,1,speaker,,true,1,1,20015,10143,blue green,10,10,2,2,far,target,169,50,86,1,1,distr1,53,50,5,2,2,distr2,250,50,35,3,3,84.68407948803305,79.1894990986907,31.18024604974344
,1,speaker,,true,1,1,20015,10144,brick red,9,9,2,2,split,target,355,50,44,1,2,distr1,4,50,14,2,1,distr2,104,50,68,3,3,16.253250405453308,55.4588045753252,43.743317980954195
,1,speaker,,true,1,1,20015,10145,bright red,10,10,2,2,close,target,2,50,85,1,1,distr1,359,50,83,2,3,distr2,353,50,64,3,2,5.779956479262795,18.59040029603786,15.07733269921182
,1,speaker,,true,1,1,20015,10146,green camo,10,10,2,2,close,target,87,50,22,1,1,distr1,234,50,0,2,3,distr2,98,50,30,3,2,13.347393644728449,7.53969292762793,18.29242174225517
,1,speaker,,true,1,1,20015,10147,green,5,5,1,1,far,target,151,50,87,1,1,distr1,321,50,48,2,3,distr2,244,50,86,3,2,105.46890612951228,72.55078889763233,86.04091520715099
,1,speaker,,true,1,1,20015,10148,green,5,5,1,1,split,target,131,50,7,1,3,distr1,297,50,13,2,1,distr2,248,50,56,3,2,16.132715290272046,46.38861212717517,44.68640319903807
,1,speaker,,true,1,1,20015,10149,bright green,12,12,2,2,far,target,137,50,60,1,2,distr1,77,50,6,2,3,distr2,312,50,45,3,1,52.76779059968772,81.40908181168109,35.30600303129828
,1,speaker,,true,1,1,20015,10150,purple red,10,10,2,2,close,target,314,50,34,1,3,distr1,282,50,11,2,2,distr2,280,50,34,3,1,18.581763296822746,11.850419134383447,15.306757340114286
,1,speaker,,true,1,1,20015,10151,bright orange,13,13,2,2,split,target,31,50,76,1,3,distr1,47,50,46,2,2,distr2,18,50,41,3,1,14.975544691465512,22.82412487052843,12.558688771980373
,1,speaker,,true,1,1,20011,10152,Green,5,5,1,1,far,target,137,50,68,1,2,distr1,303,50,84,2,3,distr2,51,50,60,3,1,111.76110465572376,78.68294679327715,77.83551039194948
,1,speaker,,true,1,1,20011,10153,Dark gray,9,9,2,2,split,target,176,50,3,1,3,distr1,251,50,17,2,2,distr2,4,50,68,3,1,12.190290627870686,37.558149789586174,43.44864762230018
,1,speaker,,true,1,1,20011,10154,Blue,4,4,1,1,far,target,201,50,64,1,1,distr1,360,50,91,2,3,distr2,73,50,58,3,2,88.49067763297462,78.88524034389849,40.768486611997226
,1,speaker,,true,1,1,20011,10155,Gray,4,4,1,1,close,target,180,50,10,1,1,distr1,329,50,21,2,3,distr2,254,50,16,3,2,19.47051236514461,10.67819899971089,16.849228880844848
,1,speaker,,true,1,1,20011,10156,Purple,6,6,1,1,far,target,318,50,66,1,2,distr1,281,50,5,2,3,distr2,223,50,38,3,1,42.848654444994885,58.13860441816622,30.93957020335807
,1,speaker,,true,1,1,20011,10157,Dark gray,9,9,2,2,close,target,156,50,23,1,2,distr1,110,50,20,2,1,distr2,110,50,33,3,3,10.165681524878444,14.435237641079185,9.25264572819476
,1,speaker,,true,1,1,20016,10158,light brown,11,11,2,2,close,target,354,50,8,1,2,distr1,273,50,26,2,3,distr2,294,50,9,3,1,16.443639868600645,5.413580969306092,11.328748307884322
,1,speaker,,true,1,1,20016,10159,dark green,10,10,2,2,close,target,138,50,27,1,2,distr1,183,50,42,2,3,distr2,159,50,40,3,1,18.448084277430446,11.973720615140012,9.026779505528106
,1,speaker,,true,1,1,20016,10160,light green,11,11,2,2,far,target,109,50,52,1,2,distr1,317,50,92,2,3,distr2,285,50,15,3,1,96.00423628418585,46.292744436163524,52.77688734795047
,1,speaker,,true,1,1,20016,10161,grey blue,9,9,2,2,far,target,237,50,11,1,2,distr1,71,50,61,2,1,distr2,137,50,45,3,3,46.174586139039604,36.06884583822546,52.77025590510733
,1,speaker,,true,1,1,20016,10162,faded light blue,16,16,3,3,split,target,191,50,31,1,2,distr1,177,50,11,2,1,distr2,321,50,47,3,3,15.116146478430133,48.12339436293453,37.88844829808989
,1,speaker,,true,1,1,20016,10163,brown,5,5,1,1,close,target,44,50,18,1,1,distr1,346,50,17,2,2,distr2,79,50,27,3,3,11.284962365342984,8.632932952663587,19.14730147766618
,1,speaker,,true,1,1,20016,10164,faded blue,10,10,2,2,close,target,196,50,24,1,1,distr1,54,50,0,2,3,distr2,217,50,13,3,2,16.572835460306436,8.215130037687581,9.581259020081417
,1,speaker,,true,1,1,20017,10165,light purple,12,12,2,2,close,target,317,50,30,1,3,distr1,334,50,27,2,1,distr2,5,50,32,3,2,6.412516452418277,17.002880317698715,11.086382010539225
,1,speaker,,true,1,1,20017,10166,green gray,10,10,2,2,close,target,143,50,7,1,1,distr1,130,50,19,2,3,distr2,50,50,1,3,2,10.543360153567216,5.32990666845143,15.670996682241096
,1,speaker,,true,1,1,20017,10167,light green,11,11,2,2,close,target,150,50,21,1,2,distr1,230,50,21,2,1,distr2,207,50,11,3,3,17.306244327406162,11.498033377181516,10.605725213003053
,1,speaker,,true,1,1,20017,10168,light brown,11,11,2,2,split,target,351,50,2,1,3,distr1,198,50,15,2,1,distr2,7,50,42,3,2,11.17042758609205,21.951564323212427,32.597720626918324
,1,speaker,,true,1,1,20017,10169,bright purple,13,13,2,2,far,target,285,50,51,1,3,distr1,8,50,2,2,2,distr2,64,50,34,3,1,34.59069432294771,52.1174009030004,24.107704344423013
,1,speaker,,true,1,1,20017,10170,light purple,12,12,2,2,close,target,300,50,10,1,3,distr1,69,50,13,2,2,distr2,17,50,13,3,1,14.51106727612125,9.208204439782593,6.141077642547
,1,speaker,,true,1,1,20017,10171,dull green,10,10,2,2,far,target,150,50,14,1,2,distr1,355,50,61,2,3,distr2,143,50,54,3,1,41.010012266294325,36.25211772211525,71.11928512502641
,1,speaker,,true,1,1,20017,10172,light brown,11,11,2,2,close,target,14,50,11,1,2,distr1,81,50,16,2,1,distr2,284,50,2,3,3,8.85569990775474,6.621215034174296,11.334474546362625
,1,speaker,,true,1,1,20018,10173,dull green,10,10,2,2,split,target,65,50,27,1,3,distr1,54,50,10,2,1,distr2,232,50,37,3,2,12.176077633973827,52.11939375009138,40.62619726615706
,1,speaker,,true,1,1,20018,10174,light green,11,11,2,2,split,target,86,50,29,1,2,distr1,28,50,41,2,1,distr2,355,50,91,3,3,19.098068263529715,51.699550662587825,37.92634781005631
,1,speaker,,true,1,1,20018,10175,lime,4,4,1,1,far,target,87,50,85,1,3,distr1,325,50,11,2,2,distr2,286,50,83,3,1,42.6216124077446,90.68391363110406,47.12039940167831
,1,speaker,,true,1,1,20018,10176,light blue,10,10,2,2,far,target,187,50,89,1,1,distr1,56,50,34,2,2,distr2,335,50,92,3,3,99.58644999376897,114.44868805211212,62.14175414386232
,1,speaker,,true,1,1,20018,10177,dull green,10,10,2,2,far,target,137,50,18,1,2,distr1,120,50,56,2,1,distr2,293,50,85,3,3,39.8832311768369,70.78892053905662,105.38965477433901
,1,speaker,,true,1,1,20018,10178,light blue-grey,15,15,2,2,close,target,174,50,11,1,3,distr1,112,50,11,2,2,distr2,222,50,19,3,1,6.816300400333303,10.524506170470447,16.83980629900987
,1,speaker,,true,1,1,20018,10179,dull lime,9,9,2,2,split,target,68,50,51,1,3,distr1,84,50,80,2,1,distr2,301,50,36,3,2,14.256755381234225,50.68992021276078,61.530084253405114
,1,speaker,,true,1,1,20018,10180,bright green,12,12,2,2,far,target,76,50,74,1,1,distr1,286,50,30,2,3,distr2,5,50,7,3,2,56.135892959820346,37.423665198906605,20.202196115038152
,1,speaker,,true,1,1,20019,10181,dark orange,11,11,2,2,close,target,38,50,56,1,2,distr1,71,50,70,2,1,distr2,81,50,81,3,3,12.181219013922664,19.85272500953613,9.66258209342486
,1,speaker,,true,1,1,20019,10182,crimson red,11,11,2,2,split,target,352,50,41,1,1,distr1,50,50,17,2,3,distr2,252,50,11,3,2,18.996880859450762,25.82370573493105,20.8318247880832
,1,speaker,,true,1,1,20019,10183,grey,4,4,1,1,close,target,109,50,0,1,2,distr1,82,50,8,2,1,distr2,132,50,12,3,3,5.168237110921156,9.531954739116808,8.776856718862685
,1,speaker,,true,1,1,20019,10184,grey,4,4,1,1,close,target,117,50,1,1,3,distr1,106,50,17,2,2,distr2,162,50,14,3,1,11.007517603330507,8.677387839788597,8.883947626465476
,1,speaker,,true,1,1,20019,10185,light blue,10,10,2,2,far,target,165,50,86,1,3,distr1,123,50,36,2,1,distr2,232,50,59,3,2,65.43210000906333,50.69972869046258,55.76394703335772
,1,speaker,,true,1,1,20019,10186,dark blue,9,9,2,2,split,target,209,50,23,1,3,distr1,164,50,21,2,2,distr2,175,50,62,3,1,10.004614796037213,38.72893641596308,38.86777151146878
,1,speaker,,true,1,1,20019,10187,dark green,10,10,2,2,close,target,104,50,14,1,2,distr1,38,50,8,2,1,distr2,160,50,20,3,3,10.07807262599684,10.582177051383573,17.727279529089984
,1,speaker,,true,1,1,20019,10188,dark blue,9,9,2,2,split,target,191,50,27,1,3,distr1,257,50,8,2,2,distr2,34,50,36,3,1,16.738108268052496,40.15838670194713,28.01965293685732
,1,speaker,,true,1,1,20020,10189,Mint Green,10,10,2,2,far,target,133,50,88,1,1,distr1,118,50,67,2,3,distr2,57,50,4,3,2,25.92218560246809,91.3196059124806,61.35985252583679
,1,speaker,,true,1,1,20020,10190,Yellow-Green,12,12,1,1,far,target,78,50,71,1,3,distr1,336,50,71,2,2,distr2,180,50,18,3,1,62.60466532860363,43.89693248744545,52.35818938013895
,1,speaker,,true,1,1,20020,10191,Light Purple,12,12,2,2,close,target,273,50,36,1,1,distr1,278,50,18,2,3,distr2,318,50,10,3,2,11.54862047395488,18.80512139635132,7.58275261850747
,1,speaker,,true,1,1,20020,10192,Yellow-Brown,12,12,1,1,far,target,62,50,39,1,1,distr1,220,50,91,2,3,distr2,155,50,45,3,2,113.05662510521887,51.79004744472226,67.0148655231269
,1,speaker,,true,1,1,20020,10193,Gray,4,4,1,1,close,target,355,50,3,1,1,distr1,53,50,9,2,2,distr2,1,50,24,3,3,6.176041421300623,12.023248657134378,10.254183771824703
,1,speaker,,true,1,1,20020,10194,Gray,4,4,1,1,close,target,90,50,1,1,2,distr1,74,50,9,2,1,distr2,51,50,15,3,3,5.712919346464592,11.132796093589942,6.05785297745066
,1,speaker,,true,1,1,20014,10195,Dark Green,10,10,2,2,close,target,91,50,19,1,1,distr1,94,50,47,2,3,distr2,103,50,30,3,2,14.499709463146925,9.829092673473662,9.159231188944496
,1,speaker,,true,1,1,20014,10196,Brown,5,5,1,1,close,target,5,50,17,1,2,distr1,104,50,10,2,3,distr2,32,50,1,3,1,13.552973582995353,9.344062632928278,6.807440723861194
,1,speaker,,true,1,1,20014,10197,Gray,4,4,1,1,far,target,247,50,5,1,3,distr1,173,50,91,2,1,distr2,287,50,33,3,2,90.17250764461537,21.960380224505524,99.659271057559
,1,speaker,,true,1,1,20014,10198,Dark Green,10,10,2,2,split,target,143,50,29,1,2,distr1,144,50,37,2,1,distr2,74,50,89,3,3,6.999411684198675,51.18923812536628,55.164961458961535
,1,speaker,,true,1,1,20014,10199,Green,5,5,1,1,far,target,151,50,40,1,3,distr1,22,50,22,2,1,distr2,61,50,82,3,2,40.53551935896328,66.23184266136796,39.177131071180064
,1,speaker,,true,1,1,20014,10200,Violet,6,6,1,1,far,target,273,50,13,1,2,distr1,216,50,35,2,1,distr2,3,50,48,3,3,25.59353409508025,27.130507004084354,50.0641979898321
,1,speaker,,true,1,1,20014,10201,Fucsia,6,6,1,1,split,target,280,50,29,1,3,distr1,350,50,16,2,2,distr2,63,50,44,3,1,16.998709499404637,45.77159855674304,28.34211602389225
,1,speaker,,true,1,1,20014,10202,Clear Green,11,11,2,2,far,target,109,50,54,1,2,distr1,48,50,62,2,1,distr2,161,50,47,3,3,50.60960978754724,25.370818944992,64.69344287770714
,1,speaker,,true,1,1,20016,10203,light brown,11,11,2,2,far,target,63,50,13,1,2,distr1,190,50,29,2,1,distr2,303,50,35,3,3,28.50963247832232,31.8872313857363,41.9939228972621
,1,speaker,,true,1,1,20016,10204,red,3,3,1,1,far,target,353,50,74,1,1,distr1,310,50,22,2,2,distr2,145,50,30,3,3,27.88763131432157,58.41919628129989,38.8937579623895
,1,speaker,,true,1,1,20016,10205,faded blue,10,10,2,2,close,target,196,50,20,1,3,distr1,252,50,25,2,1,distr2,185,50,3,3,2,14.10252857750275,11.752043563135304,17.832754247715034
,1,speaker,,true,1,1,20016,10206,light brown,11,11,2,2,close,target,13,50,30,1,2,distr1,353,50,22,2,1,distr2,109,50,7,3,3,7.790064096991792,18.990602686701628,16.29363431041323
,1,speaker,,true,1,1,20016,10207,light blue,10,10,2,2,far,target,194,50,63,1,1,distr1,59,50,65,2,2,distr2,72,50,30,3,3,85.44647647438711,65.25135202326122,25.087699965566944
,1,speaker,,true,1,1,20016,10208,faded green,11,11,2,2,close,target,105,50,25,1,1,distr1,192,50,17,2,2,distr2,183,50,5,3,3,17.581406473454038,15.949582941557903,8.216713474165163
,1,speaker,,true,1,1,20016,10209,dark pink,9,9,2,2,far,target,321,50,35,1,3,distr1,222,50,84,2,2,distr2,67,50,39,3,1,91.07326357052315,38.331448010840724,103.697488330738
,1,speaker,,true,1,1,20016,10210,grey,4,4,1,1,close,target,172,50,5,1,1,distr1,308,50,17,2,3,distr2,48,50,11,3,2,16.021034970412085,10.652501965822664,15.573589368083553
,1,speaker,,true,1,1,20016,10211,light green,11,11,2,2,far,target,112,50,52,1,1,distr1,119,50,7,2,2,distr2,9,50,89,3,3,32.87352533339543,65.3582237087564,49.42325945695202
,1,speaker,,true,1,1,20021,10212,Green,5,5,1,1,split,target,129,50,18,1,2,distr1,331,50,8,2,1,distr2,256,50,25,3,3,19.94545179650697,25.86284101670293,17.961808518764904
,1,speaker,,true,1,1,20021,10213,Blue,4,4,1,1,far,target,183,50,45,1,1,distr1,61,50,72,2,2,distr2,114,50,19,3,3,71.61956972103128,28.210113909733625,46.524307508710315
,1,speaker,,true,1,1,20021,10214,Blue gray,9,9,2,2,split,target,206,50,31,1,1,distr1,234,50,20,2,3,distr2,314,50,14,3,2,9.739066913160599,28.9829661139038,21.081027571438664
,1,speaker,,true,1,1,20021,10215,Green,5,5,1,1,far,target,150,50,30,1,1,distr1,343,50,82,2,2,distr2,66,50,16,3,3,66.32391770172579,27.53390747032745,48.31492237848964
,1,speaker,,true,1,1,20021,10216,Ochre,5,5,1,1,split,target,54,50,62,1,1,distr1,51,50,75,2,3,distr2,234,50,81,3,2,6.214906065180644,117.44757199585298,121.71734490557371
,1,speaker,,true,1,1,20021,10217,Bright green,12,12,2,2,far,target,115,50,71,1,2,distr1,83,50,56,2,3,distr2,131,50,17,3,1,53.84738340158732,45.83908548046173,27.711624448907923
,1,speaker,,true,1,1,20021,10218,Yellow,6,6,1,1,close,target,55,50,84,1,3,distr1,31,50,72,2,2,distr2,53,50,61,3,1,12.540638561398506,11.432246894281628,8.055340662567938
,1,speaker,,true,1,1,20021,10219,Purple pink,11,11,2,2,split,target,312,50,60,1,1,distr1,317,50,87,2,3,distr2,182,50,2,3,2,16.528276601972653,44.377091807217724,60.17905005221548
,1,speaker,,true,1,1,20008,10220,dark purple,11,11,2,2,split,target,278,50,92,1,1,distr1,291,50,73,2,2,distr2,92,50,42,3,3,14.686576699439762,78.09541856725599,72.82724149875486
,1,speaker,,true,1,1,20008,10221,yellow,6,6,1,1,far,target,47,50,88,1,2,distr1,97,50,67,2,3,distr2,199,50,58,3,1,46.65308549047253,89.91589001242785,57.57393276365488
,1,speaker,,true,1,1,20008,10222,blueish grey,12,12,2,2,split,target,218,50,10,1,1,distr1,145,50,3,2,3,distr2,233,50,88,3,2,6.7127947627539015,91.03364456125463,95.53693502783648
,1,speaker,,true,1,1,20008,10223,grey,4,4,1,1,close,target,115,50,3,1,2,distr1,188,50,17,2,1,distr2,185,50,24,3,3,10.277736582086286,15.218430018100241,5.203079065415046
,1,speaker,,true,1,1,20008,10224,dark grey,9,9,2,2,split,target,353,50,5,1,1,distr1,167,50,7,2,2,distr2,214,50,85,3,3,7.520060870617546,85.9788157904879,82.10627269102325
,1,speaker,,true,1,1,20008,10225,brown,5,5,1,1,far,target,25,50,42,1,1,distr1,149,50,31,2,2,distr2,163,50,57,3,3,42.13342805703966,64.01735544960955,25.594775640064732
,1,speaker,,true,1,1,20008,10226,purple,6,6,1,1,far,target,268,50,71,1,2,distr1,212,50,33,2,1,distr2,157,50,41,3,3,39.56755647620418,59.30891791134881,20.0891096055692
,1,speaker,,true,1,1,20008,10227,grey,4,4,1,1,close,target,226,50,0,1,3,distr1,6,50,27,2,2,distr2,350,50,33,3,1,15.361532112583294,18.631971656309585,6.976347120715253
,1,speaker,,true,1,1,20008,10228,tan,3,3,1,1,close,target,32,50,15,1,2,distr1,264,50,5,2,1,distr2,98,50,18,3,3,12.362155920298363,12.585565193954954,14.398196766499414
,1,speaker,,true,1,1,20008,10229,grey,4,4,1,1,close,target,228,50,3,1,1,distr1,238,50,12,2,3,distr2,158,50,15,3,2,8.221822859871338,9.212277384194314,11.095233384238886
,1,speaker,,true,1,1,20022,10230,regular blue,12,12,2,2,far,target,225,50,84,1,3,distr1,53,50,47,2,1,distr2,329,50,92,3,2,109.56241048745385,102.20467814413479,68.43132004644211
,1,speaker,,true,1,1,20022,10231,bright teal,11,11,2,2,far,target,159,50,63,1,3,distr1,83,50,27,2,1,distr2,216,50,34,3,2,55.42793306196682,38.08792621420338,39.237489991715
,1,speaker,,true,1,1,20022,10232,dark grey,9,9,2,2,close,target,143,50,0,1,2,distr1,330,50,27,2,1,distr2,35,50,11,3,3,17.476584350027732,7.527210269922461,16.096045399895157
,1,speaker,,true,1,1,20022,10233,blueish green,13,13,2,2,split,target,151,50,27,1,3,distr1,241,50,14,2,2,distr2,40,50,90,3,1,19.318660602952974,61.96796354496217,64.38938277822993
,1,speaker,,true,1,1,20022,10234,light blue grey,15,15,3,3,close,target,192,50,26,1,2,distr1,211,50,35,2,1,distr2,156,50,19,3,3,10.589721977130644,9.162173627489354,19.4619012974413
,1,speaker,,true,1,1,20022,10235,greenish brown,14,14,2,2,close,target,92,50,16,1,3,distr1,339,50,20,2,1,distr2,3,50,17,3,2,18.812722320577024,13.844812044839394,5.741934924159089
,1,speaker,,true,1,1,20022,10236,dark orange,11,11,2,2,far,target,14,50,69,1,3,distr1,146,50,48,2,1,distr2,326,50,44,3,2,65.51931367725994,35.1127340873181,64.80931351863951
,1,speaker,,true,1,1,20022,10237,royal blue,10,10,2,2,far,target,243,50,55,1,2,distr1,123,50,37,2,1,distr2,85,50,20,3,3,56.109732315862814,60.9800771771631,29.048928289825863
,1,speaker,,true,1,1,20023,10238,neon green,10,10,2,2,split,target,124,50,66,1,2,distr1,151,50,70,2,3,distr2,178,50,35,3,1,16.973948883305738,45.73648453357585,41.9805605829351
,1,speaker,,true,1,1,20023,10239,drab olive,10,10,2,2,close,target,70,50,18,1,2,distr1,346,50,8,2,1,distr2,275,50,7,3,3,12.421546896187966,16.642606803276202,5.1814458607332385
,1,speaker,,true,1,1,20023,10240,bright purple,13,13,2,2,close,target,294,50,23,1,2,distr1,277,50,19,2,1,distr2,169,50,2,3,3,7.920911942937673,18.854115463327954,13.102881340975626
,1,speaker,,true,1,1,20023,10241,purple,6,6,1,1,far,target,295,50,59,1,3,distr1,112,50,15,2,2,distr2,57,50,79,3,1,55.12613321380273,75.01332725288509,48.99392785659355
,1,speaker,,true,1,1,20023,10242,gray,4,4,1,1,split,target,69,50,5,1,1,distr1,187,50,11,2,3,distr2,275,50,81,3,2,9.865753534088542,51.488308053601685,50.16656934488029
,1,speaker,,true,1,1,20023,10243,maroon,6,6,1,1,far,target,351,50,42,1,2,distr1,136,50,25,2,1,distr2,343,50,86,3,3,41.05621430413356,29.76985969306191,66.82181069887125
,1,speaker,,true,1,1,20023,10244,light purple,12,12,2,2,close,target,311,50,32,1,1,distr1,280,50,36,2,2,distr2,345,50,21,3,3,11.258978227391696,14.59597845640928,19.55363437065289
,1,speaker,,true,1,1,20023,10245,red,3,3,1,1,far,target,351,50,57,1,1,distr1,272,50,26,2,3,distr2,27,50,40,3,2,29.238457343784308,22.881433430532127,35.276865624093254
,1,speaker,,true,1,1,20024,10246,pink,4,4,1,1,split,target,326,50,21,1,2,distr1,2,50,11,2,1,distr2,167,50,53,3,3,9.857561351140328,53.464283157035645,47.56430314979415
,1,speaker,,true,1,1,20024,10247,gray,4,4,1,1,split,target,6,50,1,1,2,distr1,240,50,18,2,1,distr2,134,50,37,3,3,16.845665664479956,31.03479600618558,31.41133838965307
,1,speaker,,true,1,1,20024,10248,blue,4,4,1,1,close,target,230,50,20,1,3,distr1,174,50,6,2,1,distr2,8,50,5,3,2,14.391312242468038,19.244763003537773,6.79652706863354
,1,speaker,,true,1,1,20024,10249,dark pink,9,9,2,2,close,target,332,50,29,1,3,distr1,301,50,21,2,1,distr2,346,50,39,3,2,5.9271178612137705,6.0935339274296725,11.877897008859911
,1,speaker,,true,1,1,20024,10250,green,5,5,1,1,far,target,154,50,43,1,1,distr1,239,50,25,2,2,distr2,315,50,47,3,3,30.36629640910161,63.189524129452636,39.90202433815024
,1,speaker,,true,1,1,20024,10251,bright orange,13,13,2,2,split,target,21,50,71,1,1,distr1,15,50,47,2,2,distr2,347,50,22,3,3,15.093923081321115,32.84974464510128,17.83396033749948
,1,speaker,,true,1,1,20024,10252,dark pink,9,9,2,2,close,target,331,50,57,1,3,distr1,298,50,72,2,2,distr2,293,50,67,3,1,19.881978836930344,17.39500116285481,6.650256654943664
,1,speaker,,true,1,1,20024,10253,gray,4,4,1,1,close,target,152,50,2,1,3,distr1,232,50,16,2,2,distr2,129,50,20,3,1,13.007019212965787,15.205591814273706,19.288020852097926
,1,speaker,,true,1,1,20024,10254,brown,5,5,1,1,close,target,357,50,17,1,2,distr1,294,50,12,2,1,distr2,275,50,24,3,3,8.658803055975328,16.463679255811726,8.390345278062915
,1,speaker,,true,1,1,20011,10255,Light green,11,11,2,2,close,target,87,50,51,1,3,distr1,85,50,36,2,1,distr2,57,50,34,3,2,6.734457256679555,16.744598570982856,14.130161535755393
,1,speaker,,true,1,1,20011,10256,Greenish orange,15,15,2,2,split,target,46,50,80,1,2,distr1,36,50,51,2,1,distr2,334,50,60,3,3,17.266094445201983,56.1601405870529,42.173492073531406
,1,speaker,,true,1,1,20011,10257,Blueish purple,14,14,2,2,far,target,300,50,61,1,3,distr1,252,50,87,2,2,distr2,3,50,75,3,1,65.59108849749838,39.10986164853251,82.52235252218601
